MEDIA_NAME,USER_ID,SPECIFIC_CATEGORY,MACRO_CATEGORY,CORRECT_ANSWER,USER_ANSWER,T_I_J,AVERAGE_T_J,D_I_J,AVERAGE_D_I,LABEL
NewMedia12,USER_19,Inductive Reasoning,Graphical,d,d,17.52307,28.096099782608693,-0.6033777062243484,-0.8315453707590948,0
NewMedia21,USER_19,Spatial Reasoning,Graphical,b,c,20.323,47.02179413043478,-1.3137230787991327,-0.8315453707590948,1
NewMedia8,USER_19,Diagrammatic Reasoning,Graphical,c,b,69.08716,80.11716369565217,-0.1596534536323706,-0.8315453707590948,1
NewMedia7,USER_19,Diagrammatic Reasoning,Graphical,b,b,21.32117,63.053258913043486,-1.957307638982452,-0.8315453707590948,0
NewMedia6,USER_19,Deductive Reasoning,Textual,a,a,40.11597,90.38850673913043,-1.2531801359690526,-0.8315453707590948,0
NewMedia1,USER_19,Critical Thinking,Textual,b,b,39.92871,53.460440000000006,-0.3388972496231409,-0.8315453707590948,0
NewMedia22,USER_19,Verbal Reasoning,Textual,d,d,52.75012,90.9118658695652,-0.7234437735793814,-0.8315453707590948,0
NewMedia21,USER_20,Spatial Reasoning,Graphical,b,b,96.5188,47.02179413043478,0.5128224332416609,0.1182420608070743,1
NewMedia8,USER_20,Diagrammatic Reasoning,Graphical,c,b,69.4165,80.11716369565217,-0.1541515878163285,0.1182420608070743,1
NewMedia9,USER_20,Diagrammatic Reasoning,Graphical,b,b,63.15869,80.25072065217392,-0.2706204110974107,0.1182420608070743,0
NewMedia18,USER_20,Mechanical Reasoning,Graphical,a,c,94.8689,56.30706782608695,0.4064749583257848,0.1182420608070743,1
NewMedia10,USER_20,Inductive Reasoning,Graphical,d,a,123.41113,54.161886739130445,0.5611264013291958,0.1182420608070743,1
NewMedia24,USER_20,Verbal Reasoning,Textual,b,b,155.43555,81.41989043478262,0.4761823119950191,0.1182420608070743,1
NewMedia11,USER_20,Inductive Reasoning,Graphical,b,c,124.08105,59.445183913043486,0.5209164984254769,0.1182420608070743,1
NewMedia14,USER_20,Logical Reasoning,Graphical,a,a,73.15967,62.11906499999999,0.1509110825677591,0.1182420608070743,1
NewMedia2,USER_20,Critical Thinking,Textual,a,a,43.90137,43.53073565217391,0.0084424323848228,0.1182420608070743,1
NewMedia7,USER_20,Diagrammatic Reasoning,Graphical,b,b,51.78467,63.053258913043486,-0.2176047257430333,0.1182420608070743,0
NewMedia12,USER_20,Inductive Reasoning,Graphical,d,d,16.13623,28.096099782608693,-0.7411811670141472,0.1182420608070743,0
NewMedia3,USER_20,Critical Thinking,Textual,a,b,48.60986,44.91522913043478,0.076005791202962,0.1182420608070743,1
NewMedia19,USER_20,Spatial Reasoning,Graphical,b,d,128.96338,60.0733354347826,0.5341829949340456,0.1182420608070743,1
NewMedia22,USER_20,Verbal Reasoning,Textual,d,d,95.9541,90.9118658695652,0.0525483968942941,0.1182420608070743,1
NewMedia1,USER_20,Critical Thinking,Textual,b,b,65.79834,53.460440000000006,0.1875108095432193,0.1182420608070743,1
NewMedia5,USER_20,Deductive Reasoning,Textual,b,a,200.96484,66.91064043478262,0.6670530007399175,0.1182420608070743,1
NewMedia17,USER_20,Mechanical Reasoning,Graphical,b,b,28.09326,26.932871304347827,0.0413048786667041,0.1182420608070743,1
NewMedia13,USER_20,Logical Reasoning,Graphical,d,a,41.93945,53.294944565217385,-0.2707592628233652,0.1182420608070743,1
NewMedia15,USER_20,Logical Reasoning,Graphical,c,c,41.71045,41.98388782608696,-0.0065556191814512,0.1182420608070743,0
NewMedia23,USER_20,Verbal Reasoning,Textual,d,d,167.47998,109.81043217391304,0.3443369638931588,0.1182420608070743,1
NewMedia16,USER_20,Mechanical Reasoning,Graphical,b,b,35.80225,19.867627391304342,0.4450732177082629,0.1182420608070743,1
NewMedia6,USER_20,Deductive Reasoning,Textual,a,a,104.77539,90.38850673913043,0.1373116650853751,0.1182420608070743,1
NewMedia20,USER_20,Spatial Reasoning,Graphical,c,c,99.10938,49.77474869565217,0.497779638055932,0.1182420608070743,1
NewMedia4,USER_20,Deductive Reasoning,Textual,a,a,29.98242,63.60174478260869,-1.121301241948071,0.1182420608070743,0
NewMedia6,USER_21,Deductive Reasoning,Textual,a,c,87.81543,90.38850673913043,-0.0293009638412113,-0.6187360920220201,1
NewMedia21,USER_21,Spatial Reasoning,Graphical,b,b,25.50732,47.02179413043478,-0.8434627444370784,-0.6187360920220201,0
NewMedia18,USER_21,Mechanical Reasoning,Graphical,a,a,12.38574,56.30706782608695,-3.546120605316029,-0.6187360920220201,0
NewMedia3,USER_21,Critical Thinking,Textual,a,a,32.70068,44.91522913043478,-0.373525845041595,-0.6187360920220201,0
NewMedia10,USER_21,Inductive Reasoning,Graphical,d,a,47.51855,54.161886739130445,-0.1398051232440899,-0.6187360920220201,1
NewMedia16,USER_21,Mechanical Reasoning,Graphical,b,a,13.51025,19.867627391304342,-0.4705595670919741,-0.6187360920220201,1
NewMedia8,USER_21,Diagrammatic Reasoning,Graphical,c,b,98.07764,80.11716369565217,0.1831250864554636,-0.6187360920220201,1
NewMedia17,USER_21,Mechanical Reasoning,Graphical,b,b,23.8667,26.932871304347827,-0.1284706852789797,-0.6187360920220201,0
NewMedia20,USER_21,Spatial Reasoning,Graphical,c,c,73.58887,49.77474869565217,0.3236103680400015,-0.6187360920220201,1
NewMedia13,USER_21,Logical Reasoning,Graphical,d,d,20.02051,53.294944565217385,-1.6620173294894776,-0.6187360920220201,0
NewMedia7,USER_21,Diagrammatic Reasoning,Graphical,b,d,41.32861,63.053258913043486,-0.5256564136331585,-0.6187360920220201,1
NewMedia24,USER_21,Verbal Reasoning,Textual,b,d,84.68799,81.41989043478262,0.038589882286938,-0.6187360920220201,1
NewMedia15,USER_21,Logical Reasoning,Graphical,c,a,49.1123,41.98388782608696,0.1451451504798805,-0.6187360920220201,1
NewMedia1,USER_21,Critical Thinking,Textual,b,a,26.27686,53.460440000000006,-1.0345064060165488,-0.6187360920220201,1
NewMedia9,USER_21,Diagrammatic Reasoning,Graphical,b,a,58.38965,80.25072065217392,-0.3743997549595505,-0.6187360920220201,1
NewMedia19,USER_21,Spatial Reasoning,Graphical,b,a,29.27197,60.0733354347826,-1.0522477795236398,-0.6187360920220201,1
NewMedia11,USER_21,Inductive Reasoning,Graphical,b,c,16.71191,59.445183913043486,-2.557055053135368,-0.6187360920220201,1
NewMedia22,USER_21,Verbal Reasoning,Textual,d,d,53.16504,90.9118658695652,-0.7099933691306394,-0.6187360920220201,0
NewMedia12,USER_21,Inductive Reasoning,Graphical,d,d,49.8291,28.096099782608693,0.436150767671728,-0.6187360920220201,1
NewMedia2,USER_21,Critical Thinking,Textual,a,a,42.73535,43.53073565217391,-0.0186118904413772,-0.6187360920220201,0
NewMedia4,USER_21,Deductive Reasoning,Textual,a,a,38.09424,63.60174478260869,-0.6695895437895254,-0.6187360920220201,0
NewMedia5,USER_21,Deductive Reasoning,Textual,b,c,23.46387,66.91064043478262,-1.8516455484445928,-0.6187360920220201,0
NewMedia14,USER_21,Logical Reasoning,Graphical,a,a,77.15234,62.11906499999999,0.1948518346948388,-0.6187360920220201,1
NewMedia23,USER_21,Verbal Reasoning,Textual,d,d,92.73193,109.81043217391304,-0.1841706753424956,-0.6187360920220201,0
NewMedia11,USER_22,Inductive Reasoning,Graphical,b,b,22.48605,59.445183913043486,-1.6436472351988674,-0.6173378066498908,0
NewMedia22,USER_22,Verbal Reasoning,Textual,d,d,187.01901,90.9118658695652,0.5138897063482198,-0.6173378066498908,1
NewMedia20,USER_22,Spatial Reasoning,Graphical,c,c,29.58704,49.77474869565217,-0.6823159293951735,-0.6173378066498908,0
NewMedia6,USER_22,Deductive Reasoning,Textual,a,c,77.58057,90.38850673913043,-0.1650920680156183,-0.6173378066498908,1
NewMedia17,USER_22,Mechanical Reasoning,Graphical,b,b,20.84515,26.932871304347827,-0.2920449746990464,-0.6173378066498908,0
NewMedia23,USER_22,Verbal Reasoning,Textual,d,c,25.07214,109.81043217391304,-3.379778996683691,-0.6173378066498908,0
NewMedia7,USER_22,Diagrammatic Reasoning,Graphical,b,b,45.64954,63.053258913043486,-0.3812463151445444,-0.6173378066498908,0
NewMedia19,USER_22,Spatial Reasoning,Graphical,b,b,30.82074,60.0733354347826,-0.949120476496755,-0.6173378066498908,0
NewMedia12,USER_22,Inductive Reasoning,Graphical,d,d,14.33423,28.096099782608693,-0.9600703897320396,-0.6173378066498908,0
NewMedia21,USER_22,Spatial Reasoning,Graphical,b,c,11.61511,47.02179413043478,-3.048329643923714,-0.6173378066498908,0
NewMedia15,USER_22,Logical Reasoning,Graphical,c,c,26.7533,41.98388782608696,-0.5692975381013544,-0.6173378066498908,0
NewMedia24,USER_22,Verbal Reasoning,Textual,b,b,63.13214,81.41989043478262,-0.2896741728505103,-0.6173378066498908,0
NewMedia2,USER_22,Critical Thinking,Textual,a,b,31.89783,43.53073565217391,-0.3646926970321777,-0.6173378066498908,1
NewMedia16,USER_22,Mechanical Reasoning,Graphical,b,b,10.74408,19.867627391304342,-0.8491697187013073,-0.6173378066498908,0
NewMedia14,USER_22,Logical Reasoning,Graphical,a,b,57.99512,62.11906499999999,-0.0711084829206318,-0.6173378066498908,1
NewMedia8,USER_22,Diagrammatic Reasoning,Graphical,c,c,73.07275,80.11716369565217,-0.0964027451498974,-0.6173378066498908,0
NewMedia5,USER_22,Deductive Reasoning,Textual,b,b,165.41663,66.91064043478262,0.5955023359212274,-0.6173378066498908,1
NewMedia1,USER_22,Critical Thinking,Textual,b,b,44.68469,53.460440000000006,-0.196392768977473,-0.6173378066498908,0
NewMedia18,USER_22,Mechanical Reasoning,Graphical,a,a,26.14368,56.30706782608695,-1.1537544762668053,-0.6173378066498908,0
NewMedia3,USER_22,Critical Thinking,Textual,a,b,78.51172,44.91522913043478,0.4279168876897005,-0.6173378066498908,1
NewMedia9,USER_22,Diagrammatic Reasoning,Graphical,b,b,33.51208,80.25072065217392,-1.394680385466194,-0.6173378066498908,0
NewMedia10,USER_22,Inductive Reasoning,Graphical,d,a,88.95483,54.161886739130445,0.3911304564447996,-0.6173378066498908,1
NewMedia13,USER_22,Logical Reasoning,Graphical,d,d,128.94421,53.294944565217385,0.5866821428801078,-0.6173378066498908,1
NewMedia4,USER_22,Deductive Reasoning,Textual,a,a,34.48352,63.60174478260869,-0.8444098741256314,-0.6173378066498908,0
NewMedia4,USER_24,Deductive Reasoning,Textual,a,a,86.91211,63.60174478260869,0.2682061822845091,-0.4044419492742864,1
NewMedia7,USER_24,Diagrammatic Reasoning,Graphical,b,b,56.33984,63.053258913043486,-0.1191593535417119,-0.4044419492742864,0
NewMedia2,USER_24,Critical Thinking,Textual,a,a,50.39844,43.53073565217391,0.1362681929803004,-0.4044419492742864,1
NewMedia14,USER_24,Logical Reasoning,Graphical,a,a,45.32129,62.11906499999999,-0.370637618655603,-0.4044419492742864,0
NewMedia18,USER_24,Mechanical Reasoning,Graphical,a,a,38.5957,56.30706782608695,-0.4588948464747873,-0.4044419492742864,0
NewMedia9,USER_24,Diagrammatic Reasoning,Graphical,b,b,57.8877,80.25072065217392,-0.3863173118326332,-0.4044419492742864,0
NewMedia1,USER_24,Critical Thinking,Textual,b,b,71.91357,53.460440000000006,0.256601500940643,-0.4044419492742864,1
NewMedia17,USER_24,Mechanical Reasoning,Graphical,b,b,11.04541,26.932871304347827,-1.4383767831477352,-0.4044419492742864,0
NewMedia3,USER_24,Critical Thinking,Textual,a,a,44.40381,44.91522913043478,-0.011517460561037,-0.4044419492742864,0
NewMedia20,USER_24,Spatial Reasoning,Graphical,c,c,23.18945,49.77474869565217,-1.1464393806516398,-0.4044419492742864,0
NewMedia23,USER_24,Verbal Reasoning,Textual,d,c,109.99463,109.81043217391304,0.0016746074429902,-0.4044419492742864,1
NewMedia8,USER_24,Diagrammatic Reasoning,Graphical,c,c,42.96387,80.11716369565217,-0.8647566826650431,-0.4044419492742864,0
NewMedia11,USER_24,Inductive Reasoning,Graphical,b,b,63.9292,59.445183913043486,0.070140344114372,-0.4044419492742864,1
NewMedia5,USER_24,Deductive Reasoning,Textual,b,b,42.13281,66.91064043478262,-0.5880887231300884,-0.4044419492742864,0
NewMedia24,USER_24,Verbal Reasoning,Textual,b,b,57.24512,81.41989043478262,-0.4223027296437253,-0.4044419492742864,0
NewMedia19,USER_24,Spatial Reasoning,Graphical,b,b,66.62891,60.0733354347826,0.0983893412816959,-0.4044419492742864,1
NewMedia22,USER_24,Verbal Reasoning,Textual,d,d,103.71143,90.9118658695652,0.1234151735294247,-0.4044419492742864,1
NewMedia12,USER_24,Inductive Reasoning,Graphical,d,d,12.15088,28.096099782608693,-1.312268723138463,-0.4044419492742864,0
NewMedia13,USER_24,Logical Reasoning,Graphical,d,d,43.8877,53.294944565217385,-0.2143480876240354,-0.4044419492742864,0
NewMedia16,USER_24,Mechanical Reasoning,Graphical,b,b,10.81738,19.867627391304342,-0.8366394997036567,-0.4044419492742864,0
NewMedia21,USER_24,Spatial Reasoning,Graphical,b,b,18.32031,47.02179413043478,-1.5666483880695676,-0.4044419492742864,0
NewMedia15,USER_24,Logical Reasoning,Graphical,c,c,20.58447,41.98388782608696,-1.0395904206465827,-0.4044419492742864,0
NewMedia10,USER_24,Inductive Reasoning,Graphical,d,a,67.72705,54.161886739130445,0.2002916598444721,-0.4044419492742864,1
NewMedia6,USER_24,Deductive Reasoning,Textual,a,a,83.26074,90.38850673913043,-0.0856077755149718,-0.4044419492742864,0
NewMedia24,USER_27,Verbal Reasoning,Textual,b,a,38.67676,81.41989043478262,-1.1051373081608338,0.2498778553622142,1
NewMedia16,USER_27,Mechanical Reasoning,Graphical,b,b,15.74805,19.867627391304342,-0.2615928569762188,0.2498778553622142,0
NewMedia17,USER_27,Mechanical Reasoning,Graphical,b,b,30.87207,26.932871304347827,0.1275974917021169,0.2498778553622142,1
NewMedia9,USER_27,Diagrammatic Reasoning,Graphical,b,b,160.69434,80.25072065217392,0.5006002037646509,0.2498778553622142,1
NewMedia1,USER_27,Critical Thinking,Textual,b,b,73.25391,53.460440000000006,0.2702035973233374,0.2498778553622142,1
NewMedia2,USER_27,Critical Thinking,Textual,a,b,72.38965,43.53073565217391,0.3986607802058179,0.2498778553622142,1
NewMedia11,USER_27,Inductive Reasoning,Graphical,b,b,84.33887,59.445183913043486,0.2951626703909658,0.2498778553622142,1
NewMedia19,USER_27,Spatial Reasoning,Graphical,b,b,136.07813,60.0733354347826,0.5585379117512668,0.2498778553622142,1
NewMedia21,USER_27,Spatial Reasoning,Graphical,b,a,140.05664,47.02179413043478,0.6642658703619136,0.2498778553622142,1
NewMedia23,USER_27,Verbal Reasoning,Textual,d,d,202.31934,109.81043217391304,0.4572420403609806,0.2498778553622142,1
NewMedia22,USER_27,Verbal Reasoning,Textual,d,d,202.23828,90.9118658695652,0.5504715236424815,0.2498778553622142,1
NewMedia8,USER_27,Diagrammatic Reasoning,Graphical,c,c,120.80664,80.11716369565217,0.3368148994488038,0.2498778553622142,1
NewMedia4,USER_27,Deductive Reasoning,Textual,a,a,157.86719,63.60174478260869,0.5971186616889254,0.2498778553622142,1
NewMedia6,USER_27,Deductive Reasoning,Textual,a,a,90.9375,90.38850673913043,0.0060370392947855,0.2498778553622142,1
NewMedia7,USER_27,Diagrammatic Reasoning,Graphical,b,b,84.48828,63.053258913043486,0.2537040769081406,0.2498778553622142,1
NewMedia5,USER_27,Deductive Reasoning,Textual,b,b,49.92969,66.91064043478262,-0.3400972534534586,0.2498778553622142,0
NewMedia10,USER_27,Inductive Reasoning,Graphical,d,a,112.16602,54.161886739130445,0.5171274978007561,0.2498778553622142,1
NewMedia12,USER_27,Inductive Reasoning,Graphical,d,d,142.5625,28.096099782608693,0.8029208257247966,0.2498778553622142,1
NewMedia18,USER_27,Mechanical Reasoning,Graphical,a,a,89.39063,56.30706782608695,0.3701010069390164,0.2498778553622142,1
NewMedia13,USER_27,Logical Reasoning,Graphical,d,d,212.82031,53.294944565217385,0.749577732664625,0.2498778553622142,1
NewMedia15,USER_27,Logical Reasoning,Graphical,c,c,40.88086,41.98388782608696,-0.0269815220640408,0.2498778553622142,0
NewMedia14,USER_27,Logical Reasoning,Graphical,a,a,79.08594,62.11906499999999,0.214537185750084,0.2498778553622142,1
NewMedia3,USER_27,Critical Thinking,Textual,a,b,49.45508,44.91522913043478,0.0917974628605437,0.2498778553622142,1
NewMedia20,USER_27,Spatial Reasoning,Graphical,c,c,48.25,49.77474869565217,-0.0316010092363144,0.2498778553622142,0
NewMedia8,USER_28,Diagrammatic Reasoning,Graphical,c,a,68.19672,80.11716369565217,-0.1747949710140336,-0.4269515847089994,1
NewMedia18,USER_28,Mechanical Reasoning,Graphical,a,a,33.2041,56.30706782608695,-0.6957865994285933,-0.4269515847089994,0
NewMedia20,USER_28,Spatial Reasoning,Graphical,c,c,30.57159,49.77474869565217,-0.6281373881977408,-0.4269515847089994,0
NewMedia1,USER_28,Critical Thinking,Textual,b,a,48.87897,53.460440000000006,-0.0937309030857238,-0.4269515847089994,1
NewMedia2,USER_28,Critical Thinking,Textual,a,b,54.37787,43.53073565217391,0.19947699951885,-0.4269515847089994,1
NewMedia4,USER_28,Deductive Reasoning,Textual,a,a,90.61652,63.60174478260869,0.2981219673564081,-0.4269515847089994,1
NewMedia13,USER_28,Logical Reasoning,Graphical,d,d,31.89758,53.294944565217385,-0.6708146688625715,-0.4269515847089994,0
NewMedia10,USER_28,Inductive Reasoning,Graphical,d,a,35.5957,54.161886739130445,-0.5215850998612317,-0.4269515847089994,0
NewMedia12,USER_28,Inductive Reasoning,Graphical,d,d,29.76111,28.096099782608693,0.0559458372819866,-0.4269515847089994,1
NewMedia11,USER_28,Inductive Reasoning,Graphical,b,b,34.91943,59.445183913043486,-0.7023526418685382,-0.4269515847089994,0
NewMedia6,USER_28,Deductive Reasoning,Textual,a,c,82.5647,90.38850673913043,-0.094759706498424,-0.4269515847089994,1
NewMedia14,USER_28,Logical Reasoning,Graphical,a,c,48.72949,62.11906499999999,-0.2747735508826379,-0.4269515847089994,1
NewMedia5,USER_28,Deductive Reasoning,Textual,b,b,70.77515,66.91064043478262,0.054602633342598,-0.4269515847089994,1
NewMedia7,USER_28,Diagrammatic Reasoning,Graphical,b,b,65.87256,63.053258913043486,0.0427993247409316,-0.4269515847089994,1
NewMedia23,USER_28,Verbal Reasoning,Textual,d,d,104.87061,109.81043217391304,-0.0471039710164081,-0.4269515847089994,0
NewMedia24,USER_28,Verbal Reasoning,Textual,b,c,59.3009,81.41989043478262,-0.372995864055733,-0.4269515847089994,1
NewMedia17,USER_28,Mechanical Reasoning,Graphical,b,b,8.30579,26.932871304347827,-2.2426622036372006,-0.4269515847089994,0
NewMedia15,USER_28,Logical Reasoning,Graphical,c,a,24.41577,41.98388782608696,-0.7195397821197925,-0.4269515847089994,1
NewMedia16,USER_28,Mechanical Reasoning,Graphical,b,b,5.96191,19.867627391304342,-2.3324265866650693,-0.4269515847089994,0
NewMedia19,USER_28,Spatial Reasoning,Graphical,b,b,81.81396,60.0733354347826,0.2657324564807448,-0.4269515847089994,1
NewMedia9,USER_28,Diagrammatic Reasoning,Graphical,b,a,64.08459,80.25072065217392,-0.2522623715338417,-0.4269515847089994,1
NewMedia22,USER_28,Verbal Reasoning,Textual,d,d,83.91077,90.9118658695652,-0.0834350092314157,-0.4269515847089994,0
NewMedia21,USER_28,Spatial Reasoning,Graphical,b,b,24.33533,47.02179413043478,-0.9322439486308498,-0.4269515847089994,0
NewMedia3,USER_28,Critical Thinking,Textual,a,a,33.92102,44.91522913043478,-0.3241119851476984,-0.4269515847089994,0
NewMedia20,USER_29,Spatial Reasoning,Graphical,c,d,22.30566,49.77474869565217,-1.2314851340714497,-0.5248520693245237,1
NewMedia3,USER_29,Critical Thinking,Textual,a,b,57.44556,44.91522913043478,0.2181253149863143,-0.5248520693245237,1
NewMedia21,USER_29,Spatial Reasoning,Graphical,b,b,13.06812,47.02179413043478,-2.598206484975251,-0.5248520693245237,0
NewMedia12,USER_29,Inductive Reasoning,Graphical,d,d,11.89648,28.096099782608693,-1.361715379894615,-0.5248520693245237,0
NewMedia1,USER_29,Critical Thinking,Textual,b,b,42.77588,53.460440000000006,-0.2497800162147454,-0.5248520693245237,0
NewMedia7,USER_29,Diagrammatic Reasoning,Graphical,b,b,52.93066,63.053258913043486,-0.1912426354223333,-0.5248520693245237,0
NewMedia8,USER_29,Diagrammatic Reasoning,Graphical,c,b,43.28516,80.11716369565217,-0.8509152720159097,-0.5248520693245237,1
NewMedia22,USER_29,Verbal Reasoning,Textual,d,d,59.06616,90.9118658695652,-0.5391531440263799,-0.5248520693245237,0
NewMedia5,USER_29,Deductive Reasoning,Textual,b,b,49.67505,66.91064043478262,-0.3469667455751453,-0.5248520693245237,0
NewMedia14,USER_29,Logical Reasoning,Graphical,a,b,47.16309,62.11906499999999,-0.3171118559025712,-0.5248520693245237,1
NewMedia4,USER_29,Deductive Reasoning,Textual,a,a,29.36572,63.60174478260869,-1.1658500041071254,-0.5248520693245237,0
NewMedia19,USER_29,Spatial Reasoning,Graphical,b,b,39.17261,60.0733354347826,-0.5335545789464271,-0.5248520693245237,0
NewMedia17,USER_29,Mechanical Reasoning,Graphical,b,b,31.66309,26.932871304347827,0.1493922006870514,-0.5248520693245237,1
NewMedia9,USER_29,Diagrammatic Reasoning,Graphical,b,b,48.1748,80.25072065217392,-0.6658236391676546,-0.5248520693245237,0
NewMedia15,USER_29,Logical Reasoning,Graphical,c,a,47.00952,41.98388782608696,0.1069066898345917,-0.5248520693245237,1
NewMedia6,USER_29,Deductive Reasoning,Textual,a,a,87.68237,90.38850673913043,-0.030862951573166,-0.5248520693245237,0
NewMedia16,USER_29,Mechanical Reasoning,Graphical,b,b,27.87183,19.867627391304342,0.2871789404820443,-0.5248520693245237,1
NewMedia10,USER_29,Inductive Reasoning,Graphical,d,a,40.56543,54.161886739130445,-0.3351734898195445,-0.5248520693245237,1
NewMedia23,USER_29,Verbal Reasoning,Textual,d,d,103.23584,109.81043217391304,-0.0636851714861141,-0.5248520693245237,0
NewMedia24,USER_29,Verbal Reasoning,Textual,b,b,77.66748,81.41989043478262,-0.0483137914965519,-0.5248520693245237,0
NewMedia11,USER_29,Inductive Reasoning,Graphical,b,b,23.67847,59.445183913043486,-1.510516258569219,-0.5248520693245237,0
NewMedia13,USER_29,Logical Reasoning,Graphical,d,d,35.4209,53.294944565217385,-0.5046185886077819,-0.5248520693245237,0
NewMedia2,USER_29,Critical Thinking,Textual,a,a,25.50757,43.53073565217391,-0.7065810522983533,-0.5248520693245237,0
NewMedia18,USER_29,Mechanical Reasoning,Graphical,a,b,50.8877,56.30706782608695,-0.1064966156082304,-0.5248520693245237,1
NewMedia12,USER_31,Inductive Reasoning,Graphical,d,d,11.71573,28.096099782608693,-1.3981518678399631,-0.8707998323877995,0
NewMedia16,USER_31,Mechanical Reasoning,Graphical,b,a,10.4425,19.867627391304342,-0.90257384642608,-0.8707998323877995,1
NewMedia22,USER_31,Verbal Reasoning,Textual,d,d,45.43417,90.9118658695652,-1.0009579985628705,-0.8707998323877995,0
NewMedia17,USER_31,Mechanical Reasoning,Graphical,b,c,6.2897,26.932871304347827,-3.282059765067941,-0.8707998323877995,0
NewMedia23,USER_31,Verbal Reasoning,Textual,d,d,61.5451,109.81043217391304,-0.7842270493331401,-0.8707998323877995,0
NewMedia19,USER_31,Spatial Reasoning,Graphical,b,b,29.15097,60.0733354347826,-1.0607662604291588,-0.8707998323877995,0
NewMedia1,USER_31,Critical Thinking,Textual,b,a,37.49149,53.460440000000006,-0.4259353255898874,-0.8707998323877995,1
NewMedia11,USER_31,Inductive Reasoning,Graphical,b,b,38.09317,59.445183913043486,-0.5605207944900223,-0.8707998323877995,0
NewMedia10,USER_31,Inductive Reasoning,Graphical,d,a,12.79425,54.161886739130445,-3.2332990788151275,-0.8707998323877995,0
NewMedia21,USER_31,Spatial Reasoning,Graphical,b,c,27.18185,47.02179413043478,-0.7298967557555787,-0.8707998323877995,1
NewMedia6,USER_31,Deductive Reasoning,Textual,a,a,70.10507,90.38850673913043,-0.2893290990099637,-0.8707998323877995,0
NewMedia4,USER_31,Deductive Reasoning,Textual,a,a,49.9632,63.60174478260869,-0.2729718028991075,-0.8707998323877995,0
NewMedia18,USER_31,Mechanical Reasoning,Graphical,a,a,25.6347,56.30706782608695,-1.196517526091078,-0.8707998323877995,0
NewMedia20,USER_31,Spatial Reasoning,Graphical,c,c,67.66058,49.77474869565217,0.2643464082682683,-0.8707998323877995,1
NewMedia13,USER_31,Logical Reasoning,Graphical,d,d,40.47839,53.294944565217385,-0.3166270833700991,-0.8707998323877995,0
NewMedia2,USER_31,Critical Thinking,Textual,a,a,30.86633,43.53073565217391,-0.4102983947937415,-0.8707998323877995,0
NewMedia9,USER_31,Diagrammatic Reasoning,Graphical,b,a,94.30023,80.25072065217392,0.1489870104009934,-0.8707998323877995,1
NewMedia5,USER_31,Deductive Reasoning,Textual,b,b,36.11157,66.91064043478262,-0.8528864968978812,-0.8707998323877995,0
NewMedia24,USER_31,Verbal Reasoning,Textual,b,b,64.42511,81.41989043478262,-0.2637912521186632,-0.8707998323877995,0
NewMedia7,USER_31,Diagrammatic Reasoning,Graphical,b,a,25.55225,63.053258913043486,-1.4676206170902164,-0.8707998323877995,0
NewMedia3,USER_31,Critical Thinking,Textual,a,b,30.48413,44.91522913043478,-0.473397112872658,-0.8707998323877995,1
NewMedia14,USER_31,Logical Reasoning,Graphical,a,a,42.62903,62.11906499999999,-0.4572009965978581,-0.8707998323877995,0
NewMedia8,USER_31,Diagrammatic Reasoning,Graphical,c,c,26.04321,80.11716369565217,-2.076316771075922,-0.8707998323877995,0
NewMedia15,USER_31,Logical Reasoning,Graphical,c,d,48.97888,41.98388782608696,0.1428164991505121,-0.8707998323877995,1
NewMedia4,USER_32,Deductive Reasoning,Textual,a,a,73.18698,63.60174478260869,0.130969131632311,0.1064729197625749,1
NewMedia10,USER_32,Inductive Reasoning,Graphical,d,b,87.57474,54.161886739130445,0.3815352835859925,0.1064729197625749,1
NewMedia13,USER_32,Logical Reasoning,Graphical,d,d,52.83719,53.294944565217385,-0.0086634918552138,0.1064729197625749,0
NewMedia15,USER_32,Logical Reasoning,Graphical,c,c,51.80554,41.98388782608696,0.1895869085413073,0.1064729197625749,1
NewMedia6,USER_32,Deductive Reasoning,Textual,a,a,120.34991,90.38850673913043,0.2489524359500523,0.1064729197625749,1
NewMedia17,USER_32,Mechanical Reasoning,Graphical,b,b,45.65607,26.932871304347827,0.4100922110828237,0.1064729197625749,1
NewMedia20,USER_32,Spatial Reasoning,Graphical,c,c,59.48718,49.77474869565217,0.1632693179328357,0.1064729197625749,1
NewMedia19,USER_32,Spatial Reasoning,Graphical,b,d,45.30988,60.0733354347826,-0.3258330287959844,0.1064729197625749,1
NewMedia14,USER_32,Logical Reasoning,Graphical,a,a,53.24567,62.11906499999999,-0.1666500768982716,0.1064729197625749,0
NewMedia9,USER_32,Diagrammatic Reasoning,Graphical,b,b,104.8905,80.25072065217392,0.2349095423115161,0.1064729197625749,1
NewMedia21,USER_32,Spatial Reasoning,Graphical,b,b,81.68103,47.02179413043478,0.4243241774689328,0.1064729197625749,1
NewMedia11,USER_32,Inductive Reasoning,Graphical,b,b,51.698,59.445183913043486,-0.1498546155178824,0.1064729197625749,0
NewMedia8,USER_32,Diagrammatic Reasoning,Graphical,c,c,129.03796,80.11716369565217,0.3791194180716111,0.1064729197625749,1
NewMedia22,USER_32,Verbal Reasoning,Textual,d,d,98.5675,90.9118658695652,0.077668948998755,0.1064729197625749,1
NewMedia12,USER_32,Inductive Reasoning,Graphical,d,d,30.08875,28.096099782608693,0.0662257560513915,0.1064729197625749,1
