MEDIA_NAME,USER_ID,SPECIFIC_CATEGORY,MACRO_CATEGORY,CORRECT_ANSWER,USER_ANSWER,T_I_J,AVERAGE_T_J,D_I_J,AVERAGE_D_I,D_I_F,AVERAGE_D_I_F,D_I_H,AVERAGE_D_I_H,LABEL
NewMedia3,USER_27,Critical Thinking,Textual,a,b,49.45508,44.91522913043478,0.09179746286054376,0.2498778553622142,-0.2615928569762189,0.2229751534835649,0.9018006514290509,0.3379168677660826,0
NewMedia20,USER_27,Spatial Reasoning,Graphical,c,c,48.25,49.77474869565217,-0.031601009236314426,0.2498778553622142,-0.2615928569762189,0.2229751534835649,0.9018006514290509,0.3379168677660826,0
NewMedia8,USER_28,Diagrammatic Reasoning,Graphical,c,a,68.19672,80.11716369565217,-0.17479497101403366,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia18,USER_28,Mechanical Reasoning,Graphical,a,a,33.2041,56.30706782608695,-0.6957865994285933,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia20,USER_28,Spatial Reasoning,Graphical,c,c,30.571590000000004,49.77474869565217,-0.6281373881977408,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia1,USER_28,Critical Thinking,Textual,b,a,48.87897,53.46044000000001,-0.09373090308572384,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia2,USER_28,Critical Thinking,Textual,a,b,54.377869999999994,43.53073565217391,0.19947699951885006,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia4,USER_28,Deductive Reasoning,Textual,a,a,90.61652,63.60174478260869,0.2981219673564081,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia13,USER_28,Logical Reasoning,Graphical,d,d,31.897579999999998,53.29494456521738,-0.6708146688625715,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia10,USER_28,Inductive Reasoning,Graphical,d,a,35.5957,54.16188673913045,-0.5215850998612317,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia12,USER_28,Inductive Reasoning,Graphical,d,d,29.76111,28.09609978260869,0.05594583728198665,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia11,USER_28,Inductive Reasoning,Graphical,b,b,34.91943,59.445183913043486,-0.7023526418685382,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia6,USER_28,Deductive Reasoning,Textual,a,c,82.5647,90.38850673913043,-0.09475970649842404,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia14,USER_28,Logical Reasoning,Graphical,a,c,48.729490000000006,62.11906499999999,-0.2747735508826379,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia5,USER_28,Deductive Reasoning,Textual,b,b,70.77515,66.91064043478262,0.054602633342597996,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia7,USER_28,Diagrammatic Reasoning,Graphical,b,b,65.87256,63.05325891304349,0.04279932474093169,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia23,USER_28,Verbal Reasoning,Textual,d,d,104.87061000000001,109.81043217391304,-0.04710397101640816,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia24,USER_28,Verbal Reasoning,Textual,b,c,59.3009,81.41989043478263,-0.37299586405573293,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia17,USER_28,Mechanical Reasoning,Graphical,b,b,8.30579,26.93287130434783,-2.2426622036372006,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,0
NewMedia15,USER_28,Logical Reasoning,Graphical,c,a,24.415770000000002,41.983887826086956,-0.7195397821197925,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia16,USER_28,Mechanical Reasoning,Graphical,b,b,5.96191,19.867627391304342,-2.3324265866650693,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,0
NewMedia19,USER_28,Spatial Reasoning,Graphical,b,b,81.81396,60.0733354347826,0.2657324564807448,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia9,USER_28,Diagrammatic Reasoning,Graphical,b,a,64.08459,80.25072065217392,-0.2522623715338417,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia22,USER_28,Verbal Reasoning,Textual,d,d,83.91077,90.9118658695652,-0.08343500923141578,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia21,USER_28,Spatial Reasoning,Graphical,b,b,24.33533,47.02179413043478,-0.9322439486308498,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia3,USER_28,Critical Thinking,Textual,a,a,33.92102,44.91522913043478,-0.3241119851476985,-0.42695158470899947,-2.3324265866650693,-1.5063809843400946,0.8105510457953441,-0.07509956224874932,1
NewMedia20,USER_29,Spatial Reasoning,Graphical,c,d,22.30566,49.77474869565217,-1.2314851340714497,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia3,USER_29,Critical Thinking,Textual,a,b,57.44556,44.91522913043478,0.21812531498631432,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,1
NewMedia21,USER_29,Spatial Reasoning,Graphical,b,b,13.06812,47.02179413043478,-2.598206484975251,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia12,USER_29,Inductive Reasoning,Graphical,d,d,11.89648,28.09609978260869,-1.361715379894615,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia1,USER_29,Critical Thinking,Textual,b,b,42.77588,53.46044000000001,-0.24978001621474544,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,1
NewMedia7,USER_29,Diagrammatic Reasoning,Graphical,b,b,52.930659999999996,63.05325891304349,-0.19124263542233333,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,1
NewMedia8,USER_29,Diagrammatic Reasoning,Graphical,c,b,43.28516,80.11716369565217,-0.8509152720159097,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia22,USER_29,Verbal Reasoning,Textual,d,d,59.066159999999996,90.9118658695652,-0.5391531440263799,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia5,USER_29,Deductive Reasoning,Textual,b,b,49.67505,66.91064043478262,-0.3469667455751453,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia14,USER_29,Logical Reasoning,Graphical,a,b,47.163090000000004,62.11906499999999,-0.3171118559025712,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia4,USER_29,Deductive Reasoning,Textual,a,a,29.36572,63.60174478260869,-1.1658500041071254,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia19,USER_29,Spatial Reasoning,Graphical,b,b,39.17261,60.0733354347826,-0.5335545789464271,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia17,USER_29,Mechanical Reasoning,Graphical,b,b,31.663090000000004,26.93287130434783,0.14939220068705147,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,1
NewMedia9,USER_29,Diagrammatic Reasoning,Graphical,b,b,48.1748,80.25072065217392,-0.6658236391676546,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia15,USER_29,Logical Reasoning,Graphical,c,a,47.00952,41.983887826086956,0.10690668983459176,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,1
NewMedia6,USER_29,Deductive Reasoning,Textual,a,a,87.68236999999999,90.38850673913043,-0.030862951573166063,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,1
NewMedia16,USER_29,Mechanical Reasoning,Graphical,b,b,27.87183,19.867627391304342,0.2871789404820443,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,1
NewMedia10,USER_29,Inductive Reasoning,Graphical,d,a,40.56543,54.16188673913045,-0.3351734898195445,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia23,USER_29,Verbal Reasoning,Textual,d,d,103.23584,109.81043217391304,-0.06368517148611419,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,1
NewMedia24,USER_29,Verbal Reasoning,Textual,b,b,77.66748,81.41989043478263,-0.04831379149655195,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,1
NewMedia11,USER_29,Inductive Reasoning,Graphical,b,b,23.67847,59.445183913043486,-1.510516258569219,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia13,USER_29,Logical Reasoning,Graphical,d,d,35.4209,53.29494456521738,-0.5046185886077819,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia2,USER_29,Critical Thinking,Textual,a,a,25.50757,43.53073565217391,-0.7065810522983533,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,0
NewMedia18,USER_29,Mechanical Reasoning,Graphical,a,b,50.8877,56.30706782608695,-0.10649661560823044,-0.5248520693245237,0.2871789404820443,-0.3083814129085065,0.8075510656831548,-0.21123375569522007,1
NewMedia12,USER_31,Inductive Reasoning,Graphical,d,d,11.71573,28.09609978260869,-1.3981518678399631,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia16,USER_31,Mechanical Reasoning,Graphical,b,a,10.4425,19.867627391304342,-0.90257384642608,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia22,USER_31,Verbal Reasoning,Textual,d,d,45.43417,90.9118658695652,-1.0009579985628705,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia17,USER_31,Mechanical Reasoning,Graphical,b,c,6.2897,26.93287130434783,-3.2820597650679417,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,0
NewMedia23,USER_31,Verbal Reasoning,Textual,d,d,61.5451,109.81043217391304,-0.7842270493331401,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia19,USER_31,Spatial Reasoning,Graphical,b,b,29.15097,60.0733354347826,-1.0607662604291588,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia1,USER_31,Critical Thinking,Textual,b,a,37.49149,53.46044000000001,-0.4259353255898874,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia11,USER_31,Inductive Reasoning,Graphical,b,b,38.09317,59.445183913043486,-0.5605207944900223,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia10,USER_31,Inductive Reasoning,Graphical,d,a,12.79425,54.16188673913045,-3.2332990788151275,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,0
NewMedia21,USER_31,Spatial Reasoning,Graphical,b,c,27.18185,47.02179413043478,-0.7298967557555787,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia6,USER_31,Deductive Reasoning,Textual,a,a,70.10507,90.38850673913043,-0.2893290990099637,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia4,USER_31,Deductive Reasoning,Textual,a,a,49.9632,63.60174478260869,-0.27297180289910755,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia18,USER_31,Mechanical Reasoning,Graphical,a,a,25.6347,56.30706782608695,-1.196517526091078,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia20,USER_31,Spatial Reasoning,Graphical,c,c,67.66058000000001,49.77474869565217,0.2643464082682683,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia13,USER_31,Logical Reasoning,Graphical,d,d,40.478390000000005,53.29494456521738,-0.31662708337009915,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia2,USER_31,Critical Thinking,Textual,a,a,30.866329999999998,43.53073565217391,-0.4102983947937415,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia9,USER_31,Diagrammatic Reasoning,Graphical,b,a,94.30023,80.25072065217392,0.14898701040099346,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia5,USER_31,Deductive Reasoning,Textual,b,b,36.11157,66.91064043478262,-0.8528864968978812,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia24,USER_31,Verbal Reasoning,Textual,b,b,64.42511,81.41989043478263,-0.2637912521186632,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia7,USER_31,Diagrammatic Reasoning,Graphical,b,a,25.55225,63.05325891304349,-1.4676206170902164,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia3,USER_31,Critical Thinking,Textual,a,b,30.48413,44.91522913043478,-0.4733971128726579,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia14,USER_31,Logical Reasoning,Graphical,a,a,42.62903,62.11906499999999,-0.4572009965978581,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia8,USER_31,Diagrammatic Reasoning,Graphical,c,c,26.043210000000002,80.11716369565217,-2.076316771075922,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,0
NewMedia15,USER_31,Logical Reasoning,Graphical,c,d,48.97888,41.983887826086956,0.1428164991505121,-0.8707998323877995,-0.90257384642608,-1.8609284931113281,0.6771858784646649,-0.6915047156353248,1
NewMedia4,USER_32,Deductive Reasoning,Textual,a,a,73.18698,63.60174478260869,0.13096913163231105,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia10,USER_32,Inductive Reasoning,Graphical,d,b,87.57474,54.16188673913045,0.3815352835859925,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia13,USER_32,Logical Reasoning,Graphical,d,d,52.83719,53.29494456521738,-0.008663491855213824,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,0
NewMedia15,USER_32,Logical Reasoning,Graphical,c,c,51.80554,41.983887826086956,0.1895869085413073,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia6,USER_32,Deductive Reasoning,Textual,a,a,120.34991000000001,90.38850673913043,0.2489524359500523,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia17,USER_32,Mechanical Reasoning,Graphical,b,b,45.65607,26.93287130434783,0.4100922110828237,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia20,USER_32,Spatial Reasoning,Graphical,c,c,59.48718,49.77474869565217,0.16326931793283578,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia19,USER_32,Spatial Reasoning,Graphical,b,d,45.30988,60.0733354347826,-0.3258330287959845,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,0
NewMedia14,USER_32,Logical Reasoning,Graphical,a,a,53.24567,62.11906499999999,-0.16665007689827166,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,0
NewMedia9,USER_32,Diagrammatic Reasoning,Graphical,b,b,104.8905,80.25072065217392,0.2349095423115161,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia21,USER_32,Spatial Reasoning,Graphical,b,b,81.68103,47.02179413043478,0.4243241774689328,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia11,USER_32,Inductive Reasoning,Graphical,b,b,51.698,59.445183913043486,-0.14985461551788246,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,0
NewMedia8,USER_32,Diagrammatic Reasoning,Graphical,c,c,129.03796,80.11716369565217,0.3791194180716111,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia22,USER_32,Verbal Reasoning,Textual,d,d,98.5675,90.9118658695652,0.07766894899875508,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,0
NewMedia12,USER_32,Inductive Reasoning,Graphical,d,d,30.08875,28.09609978260869,0.06622575605139155,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,0
NewMedia5,USER_32,Deductive Reasoning,Textual,b,b,55.90416999999999,66.91064043478262,-0.19688102756525355,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,0
NewMedia16,USER_32,Mechanical Reasoning,Graphical,b,b,16.759520000000002,19.867627391304342,-0.18545324635218335,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,0
NewMedia24,USER_32,Verbal Reasoning,Textual,b,b,122.70813000000001,81.41989043478263,0.33647517540376,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia23,USER_32,Verbal Reasoning,Textual,d,d,142.76282,109.81043217391304,0.2308191154117505,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia1,USER_32,Critical Thinking,Textual,b,a,52.676269999999995,53.46044000000001,-0.014886589350384966,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,0
NewMedia3,USER_32,Critical Thinking,Textual,a,a,63.23352,44.91522913043478,0.2896927273630381,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia2,USER_32,Critical Thinking,Textual,a,b,77.58044,43.53073565217391,0.4388954786519139,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia7,USER_32,Diagrammatic Reasoning,Graphical,b,b,38.14734,63.05325891304349,-0.652887433646579,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,0
NewMedia18,USER_32,Mechanical Reasoning,Graphical,a,b,75.47095,56.30706782608695,0.25392395582556004,0.10647291976257492,-0.18545324635218335,0.09695490692734396,0.8608347229950744,0.185813500120186,1
NewMedia4,USER_33,Deductive Reasoning,Textual,a,a,134.64453,63.60174478260869,0.5276321675852061,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,1
NewMedia8,USER_33,Diagrammatic Reasoning,Graphical,c,b,119.92138999999999,80.11716369565217,0.33191932068455704,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,1
NewMedia24,USER_33,Verbal Reasoning,Textual,b,b,75.3501,81.41989043478263,-0.08055451067460585,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,0
NewMedia3,USER_33,Critical Thinking,Textual,a,a,35.51538,44.91522913043478,-0.2646698171449885,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,0
NewMedia16,USER_33,Mechanical Reasoning,Graphical,b,b,20.99268,19.867627391304342,0.053592614601644835,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,1
NewMedia9,USER_33,Diagrammatic Reasoning,Graphical,b,b,36.907959999999996,80.25072065217392,-1.1743472316588053,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,0
NewMedia23,USER_33,Verbal Reasoning,Textual,d,d,145.62305,109.81043217391304,0.2459268489850128,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,1
NewMedia20,USER_33,Spatial Reasoning,Graphical,c,c,35.70239,49.77474869565217,-0.3941573294015378,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,0
NewMedia21,USER_33,Spatial Reasoning,Graphical,b,b,37.80615,47.02179413043478,-0.24376044983249484,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,0
NewMedia19,USER_33,Spatial Reasoning,Graphical,b,b,44.47119,60.0733354347826,-0.3508371472583171,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,0
NewMedia1,USER_33,Critical Thinking,Textual,b,b,48.33545,53.46044000000001,-0.1060296324954046,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,0
NewMedia11,USER_33,Inductive Reasoning,Graphical,b,c,133.78638,59.445183913043486,0.5556708843378266,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,1
NewMedia17,USER_33,Mechanical Reasoning,Graphical,b,b,30.083009999999998,26.93287130434783,0.10471487712340534,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,1
NewMedia18,USER_33,Mechanical Reasoning,Graphical,a,a,170.92261000000002,56.30706782608695,0.6705698103598643,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,1
NewMedia13,USER_33,Logical Reasoning,Graphical,d,d,48.33545,53.29494456521738,-0.10260573896006726,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,0
NewMedia2,USER_33,Critical Thinking,Textual,a,a,17.65674,43.53073565217391,-1.4653891744554155,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,0
NewMedia10,USER_33,Inductive Reasoning,Graphical,d,a,90.65503000000001,54.16188673913045,0.4025495690737685,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,1
NewMedia6,USER_33,Deductive Reasoning,Textual,a,a,94.06494,90.38850673913043,0.039083990920204405,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,1
NewMedia14,USER_33,Logical Reasoning,Graphical,a,a,74.7124,62.11906499999999,0.1685574951413689,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,1
NewMedia7,USER_33,Diagrammatic Reasoning,Graphical,b,b,193.91797,63.05325891304349,0.6748457148502354,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,1
NewMedia15,USER_33,Logical Reasoning,Graphical,c,c,34.69727,41.983887826086956,-0.21000550838976556,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,0
NewMedia22,USER_33,Verbal Reasoning,Textual,d,d,51.16943,90.9118658695652,-0.7766831850494564,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,0
NewMedia12,USER_33,Inductive Reasoning,Graphical,d,d,20.9917,28.09609978260869,-0.3384385153469557,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,0
NewMedia5,USER_33,Deductive Reasoning,Textual,b,b,71.6792,66.91064043478262,0.06652640605946179,-0.06941202253938576,0.053592614601644835,-0.06004367454063519,0.8635681137614936,-0.1638907817147464,1
NewMedia8,USER_34,Diagrammatic Reasoning,Graphical,c,b,46.79492,80.11716369565217,-0.7120910495338421,-0.5496999662095287,-0.7184269361904267,-0.4571469455660968,0.7838341350526211,-0.08239480611316198,0
NewMedia15,USER_34,Logical Reasoning,Graphical,c,c,62.54297,41.983887826086956,0.32871931368006724,-0.5496999662095287,-0.7184269361904267,-0.4571469455660968,0.7838341350526211,-0.08239480611316198,1
NewMedia23,USER_34,Verbal Reasoning,Textual,d,d,91.90918,109.81043217391304,-0.19477110092716565,-0.5496999662095287,-0.7184269361904267,-0.4571469455660968,0.7838341350526211,-0.08239480611316198,1
NewMedia22,USER_34,Verbal Reasoning,Textual,d,b,95.40576,90.9118658695652,0.0471029645425475,-0.5496999662095287,-0.7184269361904267,-0.4571469455660968,0.7838341350526211,-0.08239480611316198,1
NewMedia2,USER_34,Critical Thinking,Textual,a,a,28.0127,43.53073565217391,-0.5539642966288116,-0.5496999662095287,-0.7184269361904267,-0.4571469455660968,0.7838341350526211,-0.08239480611316198,0
NewMedia10,USER_34,Inductive Reasoning,Graphical,d,b,51.71875,54.16188673913045,-0.04723889767502975,-0.5496999662095287,-0.7184269361904267,-0.4571469455660968,0.7838341350526211,-0.08239480611316198,1
NewMedia24,USER_34,Verbal Reasoning,Textual,b,b,53.86963000000001,81.41989043478263,-0.5114247199170036,-0.5496999662095287,-0.7184269361904267,-0.4571469455660968,0.7838341350526211,-0.08239480611316198,0
NewMedia6,USER_34,Deductive Reasoning,Textual,a,a,82.20752,90.38850673913043,-0.09951628195486778,-0.5496999662095287,-0.7184269361904267,-0.4571469455660968,0.7838341350526211,-0.08239480611316198,1
NewMedia20,USER_34,Spatial Reasoning,Graphical,c,c,32.62793,49.77474869565217,-0.5255257901942346,-0.5496999662095287,-0.7184269361904267,-0.4571469455660968,0.7838341350526211,-0.08239480611316198,0
NewMedia11,USER_34,Inductive Reasoning,Graphical,b,b,31.91797,59.445183913043486,-0.8624362361717705,-0.5496999662095287,-0.7184269361904267,-0.4571469455660968,0.7838341350526211,-0.08239480611316198,0
NewMedia9,USER_34,Diagrammatic Reasoning,Graphical,b,b,42.876459999999994,80.25072065217392,-0.8716731897216776,-0.5496999662095287,-0.7184269361904267,-0.4571469455660968,0.7838341350526211,-0.08239480611316198,0
